平成28年1月1日住民基本台帳人口・世帯数、平成27年（1月1日から同年12月31日まで）人口動態（市区町村別）（総計）,,,,,,,,,,,,,,,,,,,,,,,,
団体コード,都道府県名,市区町村名,平成28年,,,,平成27年,,,,,,,,,,,,,,,,,
,,,人口,,,世帯数,住民票記載数,,,,,,住民票消除数,,,,,,増減数(Ａ)-(Ｂ),増減率,自然増減数,自然増減率,社会増減数,社会増減率
222062,静岡県,三島市,"54,560","57,041","111,601","48,180","4,279",356,"4,635",791,73,"5,499","4,426",246,"4,672","1,059",79,"5,810",-311,-0.28 ,-268,-0.24 ,-43,-0.04 
222071,静岡県,富士宮市,"66,461","68,065","134,526","54,218","3,372",475,"3,847",986,51,"4,884","3,782",175,"3,957","1,292",143,"5,392",-508,-0.38 ,-306,-0.23 ,-202,-0.15 
222089,静岡県,伊東市,"33,668","37,805","71,473","35,317","2,275",106,"2,381",339,2,"2,722","2,195",84,"2,279","1,094",10,"3,383",-661,-0.92 ,-755,-1.05 ,94,0.13 
222097,静岡県,島田市,"49,263","51,178","100,441","36,858","2,400",266,"2,666",755,53,"3,474","2,542",210,"2,752","1,168",34,"3,954",-480,-0.48 ,-413,-0.41 ,-67,-0.07 
222101,静岡県,富士市,"126,840","129,891","256,731","102,271","6,132",656,"6,788","2,008",56,"8,852","6,529",486,"7,015","2,504",299,"9,818",-966,-0.37 ,-496,-0.19 ,-470,-0.18 
222119,静岡県,磐田市,"85,960","84,599","170,559","64,881","5,367","1,402","6,769","1,327",45,"8,141","5,512",596,"6,108","1,550",536,"8,194",-53,-0.03 ,-223,-0.13 ,170,0.10 
222127,静岡県,焼津市,"69,983","72,033","142,016","55,353","3,718",416,"4,134","1,065",68,"5,267","4,164",513,"4,677","1,546",36,"6,259",-992,-0.69 ,-481,-0.34 ,-511,-0.36 
222135,静岡県,掛川市,"58,740","58,869","117,609","42,819","3,940",605,"4,545",957,51,"5,553","3,901",317,"4,218","1,123",284,"5,625",-72,-0.06 ,-166,-0.14 ,94,0.08 
222143,静岡県,藤枝市,"71,834","74,775","146,609","57,013","4,526",275,"4,801","1,097",25,"5,923","4,201",251,"4,452","1,491",96,"6,039",-116,-0.08 ,-394,-0.27 ,278,0.19 
222151,静岡県,御殿場市,"45,697","43,641","89,338","35,819","4,461",351,"4,812",868,89,"5,769","4,633",183,"4,816",744,102,"5,662",107,0.12 ,124,0.14 ,-17,-0.02 
222160,静岡県,袋井市,"44,093","43,161","87,254","32,586","3,166",487,"3,653",889,72,"4,614","3,212",283,"3,495",830,198,"4,523",91,0.10 ,59,0.07 ,32,0.04 
222194,静岡県,下田市,"11,158","12,014","23,172","11,184",738,77,815,116,14,945,980,70,"1,050",375,4,"1,429",-484,-2.05 ,-259,-1.09 ,-225,-0.95 
222208,静岡県,裾野市,"27,010","26,070","53,080","21,471","2,290",437,"2,727",524,27,"3,278","2,679",216,"2,895",422,156,"3,473",-195,-0.37 ,102,0.19 ,-297,-0.56 
222216,静岡県,湖西市,"31,073","29,832","60,905","23,412","2,329",553,"2,882",480,61,"3,423","2,668",209,"2,877",551,285,"3,713",-290,-0.47 ,-71,-0.12 ,-219,-0.36 
222224,静岡県,伊豆市,"15,500","16,876","32,376","13,435",933,50,983,151,35,"1,169","1,172",42,"1,214",511,26,"1,751",-582,-1.77 ,-360,-1.09 ,-222,-0.67 
222232,静岡県,御前崎市,"17,002","16,593","33,595","11,834",918,87,"1,005",244,8,"1,257","1,181",36,"1,217",397,65,"1,679",-422,-1.24 ,-153,-0.45 ,-269,-0.79 
222241,静岡県,菊川市,"23,903","23,876","47,779","16,690","1,759",225,"1,984",431,27,"2,442","1,710",209,"1,919",492,89,"2,500",-58,-0.12 ,-61,-0.13 ,3,0.01 
222259,静岡県,伊豆の国市,"24,004","25,825","49,829","20,889","1,738",61,"1,799",329,58,"2,186","1,641",49,"1,690",540,31,"2,261",-75,-0.15 ,-211,-0.42 ,136,0.27 
222267,静岡県,牧之原市,"23,250","23,797","47,047","16,243","1,227",292,"1,519",325,26,"1,870","1,630",122,"1,752",615,210,"2,577",-707,-1.48 ,-290,-0.61 ,-417,-0.87 
223000,静岡県,賀茂郡,"21,556","23,673","45,229","20,536","1,338",76,"1,414",173,16,"1,603","1,551",61,"1,612",855,43,"2,510",-907,-1.97 ,-682,-1.48 ,-225,-0.49 
223018,静岡県,賀茂郡東伊豆町,"6,184","6,844","13,028","6,241",486,32,518,43,11,572,546,20,566,231,14,811,-239,-1.80 ,-188,-1.42 ,-51,-0.38 
223026,静岡県,賀茂郡河津町,"3,678","3,930","7,608","3,318",224,13,237,43,1,281,252,13,265,136,3,404,-123,-1.59 ,-93,-1.20 ,-30,-0.39 
223042,静岡県,賀茂郡南伊豆町,"4,204","4,577","8,781","3,954",276,9,285,40,3,328,281,9,290,169,3,462,-134,-1.50 ,-129,-1.45 ,-5,-0.06 
223051,静岡県,賀茂郡松崎町,"3,405","3,766","7,171","3,036",170,11,181,29,0,210,215,11,226,136,0,362,-152,-2.08 ,-107,-1.46 ,-45,-0.61 
223069,静岡県,賀茂郡西伊豆町,"4,085","4,556","8,641","3,987",182,11,193,18,1,212,257,8,265,183,23,471,-259,-2.91 ,-165,-1.85 ,-94,-1.06 
223204,静岡県,田方郡,"18,873","19,617","38,490","15,945","1,439",61,"1,500",305,8,"1,813","1,439",82,"1,521",394,36,"1,951",-138,-0.36 ,-89,-0.23 ,-49,-0.13 
223255,静岡県,田方郡函南町,"18,873","19,617","38,490","15,945","1,439",61,"1,500",305,8,"1,813","1,439",82,"1,521",394,36,"1,951",-138,-0.36 ,-89,-0.23 ,-49,-0.13 
223409,静岡県,駿東郡,"47,303","47,288","94,591","38,657","5,076",219,"5,295",912,36,"6,243","5,160",222,"5,382",802,73,"6,257",-14,-0.01 ,110,0.12 ,-124,-0.13 
223417,静岡県,駿東郡清水町,"15,839","16,639","32,478","13,409","1,506",90,"1,596",270,19,"1,885","1,585",77,"1,662",274,46,"1,982",-97,-0.30 ,-4,-0.01 ,-93,-0.29 
223425,静岡県,駿東郡長泉町,"21,466","21,326","42,792","17,708","2,546",97,"2,643",502,9,"3,154","2,385",107,"2,492",307,27,"2,826",328,0.77 ,195,0.46 ,133,0.31 
223441,静岡県,駿東郡小山町,"9,998","9,323","19,321","7,540","1,024",32,"1,056",140,8,"1,204","1,190",38,"1,228",221,0,"1,449",-245,-1.25 ,-81,-0.41 ,-164,-0.84 
224201,静岡県,榛原郡,"18,463","18,846","37,309","13,562","1,271",204,"1,475",276,20,"1,771","1,434",93,"1,527",415,95,"2,037",-266,-0.71 ,-139,-0.37 ,-127,-0.34 
224243,静岡県,榛原郡吉田町,"14,828","14,991","29,819","10,626","1,104",200,"1,304",258,17,"1,579","1,163",72,"1,235",265,93,"1,593",-14,-0.05 ,-7,-0.02 ,-7,-0.02 
224294,静岡県,榛原郡川根本町,"3,635","3,855","7,490","2,936",167,4,171,18,3,192,271,21,292,150,2,444,-252,-3.25 ,-132,-1.70 ,-120,-1.55 
224600,静岡県,周智郡,"9,456","9,634","19,090","6,437",453,63,516,111,7,634,523,83,606,253,10,869,-235,-1.22 ,-142,-0.73 ,-93,-0.48 
224618,静岡県,周智郡森町,"9,456","9,634","19,090","6,437",453,63,516,111,7,634,523,83,606,253,10,869,-235,-1.22 ,-142,-0.73 ,-93,-0.48 
230006,愛知県,,"3,762,016","3,747,620","7,509,636","3,171,435","333,968","40,068","374,036","67,684","4,781","446,501","323,512","24,878","348,390","65,094","13,327","426,811","19,690",0.26 ,"2,590",0.03 ,"17,100",0.23 
231002,愛知県,名古屋市,"1,123,163","1,146,281","2,269,444","1,070,952","143,846","13,403","157,249","20,281","1,702","179,232","137,183","7,235","144,418","21,426","4,384","170,228","9,004",0.40 ,"-1,145",-0.05 ,"10,149",0.45 
231011,愛知県,名古屋市千種区,"76,383","82,210","158,593","78,962","12,647","1,291","13,938","1,383",120,"15,441","11,897",818,"12,715","1,418",312,"14,445",996,0.63 ,-35,-0.02 ,"1,031",0.65 
231029,愛知県,名古屋市東区,"35,786","39,294","75,080","39,396","7,051",611,"7,662",651,81,"8,394","6,536",278,"6,814",728,294,"7,836",558,0.75 ,-77,-0.10 ,635,0.85 
231037,愛知県,名古屋市北区,"79,426","83,916","163,342","78,335","9,004",639,"9,643","1,319",93,"11,055","8,900",282,"9,182","1,817",226,"11,225",-170,-0.10 ,-498,-0.30 ,328,0.20 
231045,愛知県,名古屋市西区,"72,949","73,392","146,341","69,785","9,755",547,"10,302","1,361",96,"11,759","8,303",354,"8,657","1,408",285,"10,350","1,409",0.97 ,-47,-0.03 ,"1,456",1.00 
231053,愛知県,名古屋市中村区,"67,544","65,397","132,941","70,569","9,605","1,420","11,025","1,139",104,"12,268","9,578",333,"9,911","1,601",267,"11,779",489,0.37 ,-462,-0.35 ,951,0.72 
231061,愛知県,名古屋市中区,"40,018","40,640","80,658","50,760","10,738","1,467","12,205",736,146,"13,087","10,426",571,"10,997",641,545,"12,183",904,1.13 ,95,0.12 ,809,1.01 
231070,愛知県,名古屋市昭和区,"49,823","51,976","101,799","51,284","8,455","1,041","9,496",864,100,"10,460","7,644",843,"8,487","1,052",282,"9,821",639,0.63 ,-188,-0.19 ,827,0.82 
231088,愛知県,名古屋市瑞穂区,"51,195","54,182","105,377","49,304","6,365",404,"6,769",879,45,"7,693","5,850",318,"6,168","1,116",93,"7,377",316,0.30 ,-237,-0.23 ,553,0.53 
231096,愛知県,名古屋市熱田区,"32,232","32,616","64,848","31,959","4,612",481,"5,093",508,41,"5,642","4,366",207,"4,573",718,102,"5,393",249,0.39 ,-210,-0.33 ,459,0.71 
231100,愛知県,名古屋市中川区,"109,341","110,020","219,361","99,357","11,106",703,"11,809","2,058",155,"14,022","11,490",334,"11,824","2,100",309,"14,233",-211,-0.10 ,-42,-0.02 ,-169,-0.08 
231118,愛知県,名古屋市港区,"75,004","73,307","148,311","67,414","6,746",599,"7,345","1,067",123,"8,535","6,772",363,"7,135","1,495",359,"8,989",-454,-0.31 ,-428,-0.29 ,-26,-0.02 
231126,愛知県,名古屋市南区,"69,982","67,674","137,656","65,566","6,431","1,292","7,723","1,004",90,"8,817","7,336",315,"7,651","1,645",232,"9,528",-711,-0.51 ,-641,-0.46 ,-70,-0.05 
231134,愛知県,名古屋市守山区,"85,602","86,824","172,426","75,101","8,524",487,"9,011","1,715",127,"10,853","8,080",390,"8,470","1,505",265,"10,240",613,0.36 ,210,0.12 ,403,0.23 
231142,愛知県,名古屋市緑区,"121,252","123,053","244,305","99,599","11,314",874,"12,188","2,473",107,"14,768","9,777",600,"10,377","1,719",274,"12,370","2,398",0.99 ,754,0.31 ,"1,644",0.68 
231151,愛知県,名古屋市名東区,"78,499","83,248","161,747","72,280","11,535",867,"12,402","1,612",146,"14,160","11,060",694,"11,754","1,199",222,"13,175",985,0.61 ,413,0.26 ,572,0.36 
231169,愛知県,名古屋市天白区,"78,127","78,532","156,659","71,281","9,958",680,"10,638","1,512",128,"12,278","9,168",535,"9,703","1,264",317,"11,284",994,0.64 ,248,0.16 ,746,0.48 
232017,愛知県,豊橋市,"190,011","188,474","378,485","152,968","9,596","2,322","11,918","3,337",252,"15,507","10,510","1,006","11,516","3,398",998,"15,912",-405,-0.11 ,-61,-0.02 ,-344,-0.09 
232025,愛知県,岡崎市,"193,640","189,144","382,784","154,909","13,158","2,466","15,624","3,850",281,"19,755","12,530","1,435","13,965","2,947",596,"17,508","2,247",0.59 ,903,0.24 ,"1,344",0.35 
232033,愛知県,一宮市,"189,217","197,126","386,343","154,021","9,976","1,385","11,361","3,052",120,"14,533","10,122",646,"10,768","3,467",493,"14,728",-195,-0.05 ,-415,-0.11 ,220,0.06 
232041,愛知県,瀬戸市,"64,417","66,491","130,908","54,202","3,592",464,"4,056",846,82,"4,984","3,713",411,"4,124","1,262",70,"5,456",-472,-0.36 ,-416,-0.32 ,-56,-0.04 
232050,愛知県,半田市,"59,653","59,080","118,733","49,028","4,330",344,"4,674","1,011",63,"5,748","4,344",320,"4,664","1,009",125,"5,798",-50,-0.04 ,2,0.00 ,-52,-0.04 
232068,愛知県,春日井市,"154,933","156,394","311,327","131,756","11,242",807,"12,049","2,974",157,"15,180","10,897",551,"11,448","2,515",385,"14,348",832,0.27 ,459,0.15 ,373,0.12 
232076,愛知県,豊川市,"92,381","92,892","185,273","72,607","5,398",625,"6,023","1,661",102,"7,786","5,110",453,"5,563","1,679",382,"7,624",162,0.09 ,-18,-0.01 ,180,0.10 
232084,愛知県,津島市,"31,536","32,538","64,074","25,753","2,063",175,"2,238",357,36,"2,631","2,163",178,"2,341",622,44,"3,007",-376,-0.58 ,-265,-0.41 ,-111,-0.17 
232092,愛知県,碧南市,"36,660","35,013","71,673","26,946","2,428",386,"2,814",619,7,"3,440","2,382",264,"2,646",651,209,"3,506",-66,-0.09 ,-32,-0.04 ,-34,-0.05 
232106,愛知県,刈谷市,"78,292","70,970","149,262","62,968","7,558",991,"8,549","1,721",85,"10,355","7,714",758,"8,472","1,016",274,"9,762",593,0.40 ,705,0.47 ,-112,-0.08 
232114,愛知県,豊田市,"220,119","202,452","422,571","172,228","14,291","3,353","17,644","4,018",169,"21,831","14,634","2,641","17,275","3,034",652,"20,961",870,0.21 ,984,0.23 ,-114,-0.03 
232122,愛知県,安城市,"95,186","90,632","185,818","72,198","7,679","1,221","8,900","1,922",102,"10,924","7,488",819,"8,307","1,306",385,"9,998",926,0.50 ,616,0.33 ,310,0.17 
232131,愛知県,西尾市,"86,151","84,583","170,734","61,087","5,063","1,352","6,415","1,431",96,"7,942","4,809",839,"5,648","1,597",122,"7,367",575,0.34 ,-166,-0.10 ,741,0.44 
232149,愛知県,蒲郡市,"40,122","41,169","81,291","31,398","2,055",298,"2,353",582,42,"2,977","2,223",174,"2,397",859,147,"3,403",-426,-0.52 ,-277,-0.34 ,-149,-0.18 
232157,愛知県,犬山市,"37,250","37,540","74,790","30,115","2,602",373,"2,975",494,24,"3,493","2,436",213,"2,649",739,95,"3,483",10,0.01 ,-245,-0.33 ,255,0.34 
232165,愛知県,常滑市,"28,859","29,381","58,240","23,264","2,403",430,"2,833",564,23,"3,420","2,153",142,"2,295",606,59,"2,960",460,0.80 ,-42,-0.07 ,502,0.87 
232173,愛知県,江南市,"49,632","51,421","101,053","39,859","3,112",327,"3,439",706,26,"4,171","3,052",221,"3,273",927,122,"4,322",-151,-0.15 ,-221,-0.22 ,70,0.07 
232190,愛知県,小牧市,"77,916","75,739","153,655","65,078","6,643",781,"7,424","1,367",210,"9,001","6,648",568,"7,216","1,183",691,"9,090",-89,-0.06 ,184,0.12 ,-273,-0.18 
232203,愛知県,稲沢市,"68,481","69,608","138,089","52,864","4,466",460,"4,926","1,168",65,"6,159","4,770",326,"5,096","1,217",283,"6,596",-437,-0.32 ,-49,-0.04 ,-388,-0.28 
232211,愛知県,新城市,"23,906","24,647","48,553","17,468","1,060",283,"1,343",263,21,"1,627","1,419",59,"1,478",641,67,"2,186",-559,-1.14 ,-378,-0.77 ,-181,-0.37 
232220,愛知県,東海市,"59,453","54,082","113,535","48,574","5,024",110,"5,134","1,196",81,"6,411","4,367",226,"4,593",853,124,"5,570",841,0.75 ,343,0.30 ,498,0.44 
232238,愛知県,大府市,"45,920","43,868","89,788","36,964","4,286",515,"4,801","1,097",72,"5,970","3,963",396,"4,359",635,237,"5,231",739,0.83 ,462,0.52 ,277,0.31 
232246,愛知県,知多市,"43,525","42,559","86,084","34,784","3,166",360,"3,526",665,26,"4,217","2,843",178,"3,021",729,125,"3,875",342,0.40 ,-64,-0.07 ,406,0.47 
232254,愛知県,知立市,"37,317","33,693","71,010","30,694","4,277","1,074","5,351",790,49,"6,190","4,654",405,"5,059",490,186,"5,735",455,0.64 ,300,0.43 ,155,0.22 
232262,愛知県,尾張旭市,"40,552","42,053","82,605","33,831","3,266",220,"3,486",645,51,"4,182","3,058",211,"3,269",635,32,"3,936",246,0.30 ,10,0.01 ,236,0.29 
232271,愛知県,高浜市,"24,216","22,540","46,756","18,520","2,393",323,"2,716",456,9,"3,181","1,927",173,"2,100",387,233,"2,720",461,1.00 ,69,0.15 ,392,0.85 
232289,愛知県,岩倉市,"23,864","23,894","47,758","20,859","2,566",228,"2,794",472,58,"3,324","2,228",500,"2,728",388,143,"3,259",65,0.14 ,84,0.18 ,-19,-0.04 
232297,愛知県,豊明市,"34,831","33,875","68,706","28,837","2,983",400,"3,383",590,9,"3,982","2,863",235,"3,098",543,165,"3,806",176,0.26 ,47,0.07 ,129,0.19 
232301,愛知県,日進市,"43,896","44,128","88,024","34,821","4,656",554,"5,210","1,041",69,"6,320","3,942",560,"4,502",587,169,"5,258","1,062",1.22 ,454,0.52 ,608,0.70 
232319,愛知県,田原市,"32,357","31,721","64,078","22,027","1,543",311,"1,854",486,15,"2,355","1,765",287,"2,052",722,224,"2,998",-643,-0.99 ,-236,-0.36 ,-407,-0.63 
232327,愛知県,愛西市,"31,674","33,025","64,699","22,685","1,549",131,"1,680",376,17,"2,073","1,725",152,"1,877",700,34,"2,611",-538,-0.82 ,-324,-0.50 ,-214,-0.33 
232335,愛知県,清須市,"33,558","33,560","67,118","27,606","3,428",269,"3,697",713,35,"4,445","3,192",140,"3,332",579,123,"4,034",411,0.62 ,134,0.20 ,277,0.42 
232343,愛知県,北名古屋市,"42,455","41,978","84,433","35,058","3,858",516,"4,374",888,48,"5,310","3,842",107,"3,949",644,130,"4,723",587,0.70 ,244,0.29 ,343,0.41 
232351,愛知県,弥富市,"22,327","22,072","44,399","17,071","1,652",166,"1,818",346,40,"2,204","1,741",150,"1,891",344,51,"2,286",-82,-0.18 ,2,0.00 ,-84,-0.19 
232360,愛知県,みよし市,"31,028","29,355","60,383","23,033","3,286",439,"3,725",642,41,"4,408","3,031",322,"3,353",314,106,"3,773",635,1.06 ,328,0.55 ,307,0.51 
232378,愛知県,あま市,"44,186","44,341","88,527","35,330","3,339",242,"3,581",718,59,"4,358","3,211",234,"3,445",702,48,"4,195",163,0.18 ,16,0.02 ,147,0.17 
232386,愛知県,長久手市,"27,701","27,854","55,555","22,348","3,614",307,"3,921",773,15,"4,709","3,003",233,"3,236",288,110,"3,634","1,075",1.97 ,485,0.89 ,590,1.08 
233005,愛知県,愛知郡,"21,495","21,307","42,802","16,551","1,895",217,"2,112",389,31,"2,532","1,728",189,"1,917",286,95,"2,298",234,0.55 ,103,0.24 ,131,0.31 
233021,愛知県,愛知郡東郷町,"21,495","21,307","42,802","16,551","1,895",217,"2,112",389,31,"2,532","1,728",189,"1,917",286,95,"2,298",234,0.55 ,103,0.24 ,131,0.31 
233404,愛知県,西春日井郡,"7,895","7,465","15,360","6,295",929,50,979,152,57,"1,188",813,9,822,107,27,956,232,1.53 ,45,0.30 ,187,1.24 
233421,愛知県,西春日井郡豊山町,"7,895","7,465","15,360","6,295",929,50,979,152,57,"1,188",813,9,822,107,27,956,232,1.53 ,45,0.30 ,187,1.24 
233609,愛知県,丹羽郡,"28,986","28,947","57,933","22,150","2,574",174,"2,748",559,19,"3,326","2,296",98,"2,394",487,84,"2,965",361,0.63 ,72,0.13 ,289,0.50 
233617,愛知県,丹羽郡大口町,"11,848","11,574","23,422","8,783","1,182",52,"1,234",232,5,"1,471",924,38,962,192,49,"1,203",268,1.16 ,40,0.17 ,228,0.98 
233625,愛知県,丹羽郡扶桑町,"17,138","17,373","34,511","13,367","1,392",122,"1,514",327,14,"1,855","1,372",60,"1,432",295,35,"1,762",93,0.27 ,32,0.09 ,61,0.18 
234206,愛知県,海部郡,"37,011","36,859","73,870","29,716","3,578",109,"3,687",723,229,"4,639","3,387",166,"3,553",614,101,"4,268",371,0.50 ,109,0.15 ,262,0.36 
234249,愛知県,海部郡大治町,"16,008","15,528","31,536","12,640","1,681",51,"1,732",340,26,"2,098","1,449",23,"1,472",238,31,"1,741",357,1.15 ,102,0.33 ,255,0.82 
234257,愛知県,海部郡蟹江町,"18,709","19,046","37,755","15,587","1,745",41,"1,786",334,196,"2,316","1,804",93,"1,897",312,65,"2,274",42,0.11 ,22,0.06 ,20,0.05 
234273,愛知県,海部郡飛島村,"2,294","2,285","4,579","1,489",152,17,169,49,7,225,134,50,184,64,5,253,-28,-0.61 ,-15,-0.33 ,-13,-0.28 
234401,愛知県,知多郡,"81,398","81,863","163,261","63,305","5,600",964,"6,564","1,306",59,"7,929","5,888",578,"6,466","1,484",123,"8,073",-144,-0.09 ,-178,-0.11 ,34,0.02 
234419,愛知県,知多郡阿久比町,"13,976","14,255","28,231","10,154","1,128",55,"1,183",305,12,"1,500",895,73,968,201,19,"1,188",312,1.12 ,104,0.37 ,208,0.75 
234427,愛知県,知多郡東浦町,"25,266","24,968","50,234","19,863","1,794",197,"1,991",389,19,"2,399","1,813",219,"2,032",415,27,"2,474",-75,-0.15 ,-26,-0.05 ,-49,-0.10 
234451,愛知県,知多郡南知多町,"9,228","9,769","18,997","7,240",380,526,906,100,8,"1,014","1,008",115,"1,123",293,48,"1,464",-450,-2.31 ,-193,-0.99 ,-257,-1.32 
234460,愛知県,知多郡美浜町,"11,244","11,513","22,757","8,628",631,56,687,128,9,824,735,41,776,254,9,"1,039",-215,-0.94 ,-126,-0.55 ,-89,-0.39 
234478,愛知県,知多郡武豊町,"21,684","21,358","43,042","17,420","1,667",130,"1,797",384,11,"2,192","1,437",130,"1,567",321,20,"1,908",284,0.66 ,63,0.15 ,221,0.52 
235008,愛知県,額田郡,"20,065","19,787","39,852","14,336","1,710",141,"1,851",410,26,"2,287","1,411",67,"1,478",262,63,"1,803",484,1.23 ,148,0.38 ,336,0.85 
235016,愛知県,額田郡幸田町,"20,065","19,787","39,852","14,336","1,710",141,"1,851",410,26,"2,287","1,411",67,"1,478",262,63,"1,803",484,1.23 ,148,0.38 ,336,0.85 
235601,愛知県,北設楽郡,"4,781","5,219","10,000","4,371",235,2,237,27,1,265,334,3,337,213,11,561,-296,-2.87 ,-186,-1.81 ,-110,-1.07 
235610,愛知県,北設楽郡設楽町,"2,550","2,724","5,274","2,262",116,0,116,15,0,131,161,0,161,99,5,265,-134,-2.48 ,-84,-1.55 ,-50,-0.92 
235628,愛知県,北設楽郡東栄町,"1,665","1,874","3,539","1,582",91,2,93,9,1,103,111,3,114,86,6,206,-103,-2.83 ,-77,-2.11 ,-26,-0.71 
235636,愛知県,北設楽郡豊根村,566,621,"1,187",527,28,0,28,3,0,31,62,0,62,28,0,90,-59,-4.74 ,-25,-2.01 ,-34,-2.73 
240001,三重県,,"903,162","946,866","1,850,028","777,756","56,690","7,527","64,217","14,398","1,205","79,820","61,691","4,832","66,523","20,340","3,042","89,905","-10,085",-0.54 ,"-5,942",-0.32 ,"-4,143",-0.22 
242012,三重県,津市,"137,300","145,731","283,031","123,350","8,921","1,504","10,425","2,199",186,"12,810","9,714",807,"10,521","3,109",769,"14,399","-1,589",-0.56 ,-910,-0.32 ,-679,-0.24 
242021,三重県,四日市市,"155,580","156,877","312,457","133,522","10,212","1,094","11,306","2,698",218,"14,222","10,130",741,"10,871","3,113",534,"14,518",-296,-0.09 ,-415,-0.13 ,119,0.04 
242039,三重県,伊勢市,"61,500","68,264","129,764","54,496","3,149",374,"3,523",977,32,"4,532","3,941",182,"4,123","1,496",14,"5,633","-1,101",-0.84 ,-519,-0.40 ,-582,-0.44 
242047,三重県,松阪市,"80,646","86,797","167,443","72,167","4,389",683,"5,072","1,356",142,"6,570","5,140",512,"5,652","2,011",146,"7,809","-1,239",-0.73 ,-655,-0.39 ,-584,-0.35 
242055,三重県,桑名市,"70,561","72,588","143,149","57,119","5,147",743,"5,890","1,171",104,"7,165","4,972",290,"5,262","1,339",223,"6,824",341,0.24 ,-168,-0.12 ,509,0.36 
242071,三重県,鈴鹿市,"100,080","100,471","200,551","82,998","6,316","1,017","7,333","1,770",159,"9,262","7,000",642,"7,642","1,663",441,"9,746",-484,-0.24 ,107,0.05 ,-591,-0.29 
242080,三重県,名張市,"38,889","41,593","80,482","33,283","2,086",155,"2,241",595,37,"2,873","2,438",135,"2,573",774,58,"3,405",-532,-0.66 ,-179,-0.22 ,-353,-0.44 
242098,三重県,尾鷲市,"8,882","10,236","19,118","9,717",506,11,517,85,9,611,668,18,686,369,25,"1,080",-469,-2.39 ,-284,-1.45 ,-185,-0.94 
242101,三重県,亀山市,"24,920","24,884","49,804","20,690","1,985",416,"2,401",434,41,"2,876","2,247",303,"2,550",510,66,"3,126",-250,-0.50 ,-76,-0.15 ,-174,-0.35 
242110,三重県,鳥羽市,"9,412","10,653","20,065","8,529",479,108,587,100,24,711,699,122,821,265,5,"1,091",-380,-1.86 ,-165,-0.81 ,-215,-1.05 
242128,三重県,熊野市,"8,264","9,710","17,974","9,194",524,10,534,102,8,644,651,18,669,338,3,"1,010",-366,-2.00 ,-236,-1.29 ,-130,-0.71 
242144,三重県,いなべ市,"23,166","22,799","45,965","17,255","1,725",292,"2,017",360,43,"2,420","1,949",80,"2,029",487,184,"2,700",-280,-0.61 ,-127,-0.27 ,-153,-0.33 
242152,三重県,志摩市,"24,813","28,130","52,943","22,846",897,84,981,249,14,"1,244","1,365",88,"1,453",814,3,"2,270","-1,026",-1.90 ,-565,-1.05 ,-461,-0.85 
242161,三重県,伊賀市,"46,209","48,523","94,732","39,544","2,994",519,"3,513",655,79,"4,247","3,382",346,"3,728","1,249",281,"5,258","-1,011",-1.06 ,-594,-0.62 ,-417,-0.44 
